temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
31.61,216.82,7.97,106,13.15,18.96,0.166,255,58.72,10.48,82.4,0,1,0,1,1
21.66,229.95,7.75,356,8.25,17.51,0.135,499,31.23,70.4,65.84,0,0,0,1,2
24.87,267.12,8.25,400,5.1,30.27,0.087,857,91.13,62.09,66.92,1,1,1,0,2
37.91,81.28,6.61,58,4.22,29.99,0.172,733,92.63,55.64,26.91,0,1,1,1,2
29.57,246.55,7.98,223,7.17,27.47,0.107,194,95.13,67.27,39.21,0,1,1,0,1
37.37,65.61,7.79,277,2.76,38.84,0.164,479,80.87,26.9,17.95,0,1,1,0,2
30.81,9.34,6.78,69,6.98,44.42,0.165,827,23.12,70.02,39.07,1,1,0,1,2
28.13,270.29,8.99,229,3.13,37.4,0.163,892,25.38,18.54,99.9,0,0,0,0,2
40.17,257.41,8.99,162,8.85,15.2,0.064,802,21.79,42.44,80.54,0,1,0,1,2
36.36,69.61,6.04,461,13.0,35.31,0.062,694,86.97,65.76,60.71,1,0,0,0,2
34.67,174.29,8.97,382,10.8,33.81,0.028,664,38.31,63.72,93.54,1,1,0,1,2
33.19,63.49,8.99,267,7.93,43.05,0.092,677,67.45,14.8,50.93,1,0,0,1,2
29.33,282.51,6.5,132,2.65,32.21,0.195,181,42.02,24.06,67.23,1,0,0,1,2
37.63,136.55,8.0,92,13.38,3.03,0.137,928,68.78,72.97,85.43,1,1,1,1,2
33.4,146.55,7.21,460,9.01,41.69,0.129,437,66.66,63.36,41.94,1,1,1,0,2
30.58,25.37,7.82,115,4.96,34.53,0.119,975,89.04,89.75,27.7,0,0,1,1,2
40.07,299.17,6.09,233,10.29,30.15,0.124,206,87.79,15.62,40.18,0,0,0,1,1
40.42,255.76,8.81,402,8.62,39.47,0.083,569,38.35,52.22,34.17,1,1,1,0,2
23.68,291.92,8.28,295,3.37,0.44,0.031,906,46.1,36.94,30.93,1,1,0,1,2
28.88,202.2,6.19,100,4.04,44.91,0.155,165,89.17,23.94,17.45,1,0,0,0,2
34.09,241.14,6.41,485,11.37,15.18,0.062,939,41.89,53.91,17.4,0,0,0,1,2
40.56,17.09,7.26,264,4.29,17.35,0.109,971,82.16,87.6,38.25,0,0,0,0,2
44.74,266.86,7.11,218,8.27,23.54,0.131,843,58.65,85.44,42.53,0,1,1,1,2
28.21,136.2,8.29,317,12.84,44.49,0.164,389,65.42,62.14,54.07,0,1,1,1,2
33.82,111.65,7.99,485,3.58,42.74,0.033,450,37.5,26.46,84.31,1,1,0,1,2
44.25,171.38,6.43,205,5.03,46.94,0.179,75,64.54,86.06,81.63,1,1,0,0,2
25.51,65.46,8.62,486,9.07,37.58,0.125,937,83.41,66.46,77.52,1,1,0,0,2
28.78,28.13,7.46,497,13.38,47.23,0.122,314,39.05,91.76,52.13,0,1,0,0,1
23.86,146.18,7.29,400,10.45,46.76,0.075,237,86.2,25.36,12.74,0,1,0,0,2
32.76,184.54,8.73,201,11.28,6.17,0.125,925,64.09,49.44,85.53,0,1,0,0,2
31.23,71.24,6.15,480,11.28,45.75,0.038,666,33.88,44.18,82.13,1,0,0,0,2
23.14,231.83,6.71,220,12.28,41.75,0.185,341,25.29,11.72,84.42,1,1,0,0,2
25.86,103.53,6.09,114,5.53,2.07,0.127,272,72.27,27.31,36.61,1,0,0,0,2
32.66,105.12,8.74,163,13.56,0.51,0.143,104,47.75,49.21,81.5,1,0,1,1,2
27.83,254.86,6.27,303,12.01,46.77,0.037,719,56.23,27.86,24.84,0,1,1,1,2
26.82,102.43,7.35,289,4.27,0.25,0.012,72,80.09,77.85,62.01,0,1,0,0,0
38.93,16.68,6.02,459,12.38,12.47,0.143,982,90.77,90.6,91.83,0,1,0,1,2
26.79,57.18,6.55,377,9.25,43.16,0.164,468,78.79,57.83,35.92,0,1,1,1,2
34.9,130.15,6.49,376,6.68,17.76,0.009,363,78.64,69.28,93.84,1,0,1,1,2
36.43,269.52,7.2,344,13.31,4.14,0.051,191,28.36,61.92,51.76,1,0,0,1,2
25.37,20.17,7.78,448,10.4,30.85,0.173,107,28.26,25.53,61.12,0,1,0,0,2
40.47,295.07,6.78,222,11.38,12.0,0.029,542,24.22,72.28,51.21,1,0,0,0,1
26.32,173.29,7.08,404,10.94,3.82,0.179,207,49.0,82.51,39.54,1,0,0,1,2
31.67,144.64,8.52,365,4.19,6.98,0.115,508,50.77,51.32,37.3,0,1,1,0,2
43.34,205.16,7.59,25,13.25,15.59,0.05,570,72.51,97.4,60.6,1,1,0,0,1
30.44,34.91,7.84,490,2.53,34.67,0.13,915,64.05,46.29,85.03,1,1,0,0,2
29.34,76.6,6.32,287,11.0,26.58,0.108,932,25.61,45.57,26.36,0,1,1,1,2
21.05,125.75,6.5,236,10.52,4.79,0.064,782,78.52,96.23,29.84,1,0,1,1,2
42.91,190.62,7.89,482,3.1,15.74,0.009,884,54.28,75.83,84.2,0,0,0,1,1
33.51,253.4,7.29,3,11.22,25.02,0.087,782,58.72,56.27,37.76,1,1,1,1,2
20.98,81.6,6.02,400,10.36,16.22,0.047,978,47.66,70.4,82.49,1,0,1,1,2
39.58,79.78,8.97,2,13.97,9.56,0.092,529,29.63,94.47,26.31,0,0,0,0,2
27.68,163.94,7.25,411,3.57,28.27,0.088,585,91.84,17.57,45.38,0,0,0,0,2
36.54,180.73,6.49,98,4.82,41.51,0.19,902,30.84,30.83,88.16,1,0,1,1,2
21.27,11.82,7.72,17,12.3,36.56,0.189,952,82.99,37.58,13.62,1,1,0,1,2
44.35,163.26,6.83,282,8.79,37.57,0.026,886,63.99,14.55,48.35,1,0,0,0,1
25.61,67.82,8.45,324,3.08,9.66,0.01,174,89.66,17.52,29.0,1,0,0,1,2
32.31,132.63,7.0,227,10.33,27.64,0.043,20,84.43,78.41,23.85,1,0,1,0,1
29.03,122.54,8.04,452,11.93,29.24,0.068,33,35.47,67.74,33.38,1,1,1,0,2
27.43,69.0,7.23,69,12.5,39.53,0.028,287,85.95,45.73,24.07,1,0,0,1,0
36.78,81.19,6.24,297,7.33,25.23,0.023,489,83.51,69.35,62.0,0,0,0,0,1
31.69,185.82,7.23,129,9.43,33.27,0.1,15,36.12,94.1,72.02,0,0,0,0,0
39.49,4.86,8.46,94,7.65,24.61,0.039,558,36.83,78.88,32.77,1,1,1,0,2
23.15,293.75,8.02,492,3.62,7.59,0.178,181,68.25,71.43,61.78,1,1,1,1,2
39.21,67.88,8.08,295,5.89,33.06,0.13,302,24.8,21.79,64.54,1,1,0,0,2
38.35,102.4,7.44,321,6.94,6.32,0.006,521,26.53,33.27,12.51,1,1,0,0,2
33.7,52.39,6.89,158,11.67,19.89,0.161,612,66.15,60.75,55.03,1,1,1,0,2
35.02,102.29,8.75,331,3.81,42.58,0.198,21,62.04,72.8,91.02,0,1,0,0,2
36.99,283.78,6.89,479,11.08,4.08,0.185,660,70.7,63.41,11.46,1,1,1,0,2
36.63,166.97,7.03,287,11.76,46.21,0.092,555,71.98,19.31,46.18,1,1,0,1,2
22.96,0.01,8.14,272,8.65,7.41,0.018,799,88.09,96.19,60.92,0,0,1,0,1
33.72,113.99,7.82,218,4.88,4.75,0.063,854,26.48,84.68,97.91,0,0,1,1,2
21.65,267.4,7.39,382,5.92,15.29,0.081,924,88.76,63.31,72.52,0,0,1,0,2
36.67,35.87,7.72,275,11.04,43.64,0.1,101,27.4,80.23,70.63,0,1,1,1,2
32.3,238.95,6.7,455,3.51,48.17,0.022,25,43.85,35.01,79.44,1,0,1,0,2
44.39,142.25,6.2,266,9.65,41.0,0.008,426,41.74,45.93,63.87,0,1,1,0,2
44.43,163.43,6.41,430,6.38,32.05,0.093,920,76.03,79.34,40.36,0,0,0,1,2
38.31,277.23,8.93,380,10.43,16.57,0.135,74,94.45,70.85,37.65,1,1,0,0,2
39.75,95.39,7.74,312,6.53,3.1,0.068,163,33.28,15.5,54.94,0,1,1,1,2
43.53,261.8,7.36,216,6.98,19.36,0.132,575,56.6,45.73,50.98,0,1,0,1,1
23.38,59.29,6.54,440,9.22,29.09,0.08,819,43.79,24.63,70.81,1,0,1,0,2
37.45,64.47,6.13,177,12.46,28.85,0.069,978,43.64,57.7,71.06,1,1,0,1,2
24.3,263.63,7.68,250,7.19,29.78,0.016,303,45.53,52.29,55.22,1,1,1,0,1
39.79,274.74,7.08,89,5.32,47.04,0.025,441,99.02,39.31,45.47,1,1,1,1,2
31.74,126.8,8.99,29,10.07,24.06,0.162,629,69.43,40.77,88.65,1,0,0,0,1
34.17,105.46,7.83,486,6.57,2.73,0.12,682,56.75,77.69,91.5,1,0,0,1,2
31.03,59.82,6.79,97,11.6,27.73,0.165,133,57.29,50.08,11.31,0,1,0,1,1
24.12,124.54,6.04,432,8.86,9.24,0.012,726,83.02,35.5,85.35,0,0,1,0,2
35.63,3.7,6.43,265,4.43,19.34,0.01,622,88.38,95.72,89.52,1,0,1,1,2
31.86,2.2,6.08,135,8.89,28.3,0.176,827,40.65,20.22,92.58,0,1,1,0,2
42.57,157.47,7.35,265,13.35,42.11,0.059,984,94.95,98.56,81.68,1,1,1,0,2
24.15,17.73,8.07,452,13.39,7.13,0.076,845,42.87,70.52,25.29,1,0,1,0,2
39.15,124.1,7.96,219,6.02,8.85,0.02,322,97.42,59.49,96.68,0,1,0,0,0
24.24,15.29,7.85,337,10.13,27.35,0.095,830,82.53,49.33,66.5,0,0,0,0,1
28.12,206.19,8.88,44,4.7,19.97,0.082,886,68.98,11.5,27.53,1,0,1,1,2
38.29,111.64,7.57,179,12.4,2.98,0.138,609,72.18,51.37,70.82,1,0,1,1,2
21.48,189.84,8.31,172,3.6,7.94,0.19,84,54.72,21.48,46.82,1,0,0,1,2
38.27,210.22,7.77,76,9.13,28.78,0.032,312,35.91,38.35,30.21,1,0,0,1,1
26.36,141.91,6.13,346,5.13,34.75,0.113,798,35.66,56.19,21.75,0,0,1,0,2
42.8,18.28,8.08,449,5.46,0.32,0.099,248,39.41,18.22,38.68,1,1,0,0,2
34.35,18.27,6.09,447,8.61,20.37,0.104,701,71.37,34.8,54.51,1,0,1,0,2
27.9,188.09,8.43,24,11.0,45.65,0.114,914,33.17,26.31,81.16,1,1,0,0,2
34.85,176.9,6.2,360,2.98,4.39,0.034,541,77.19,62.11,11.31,0,0,0,0,2
29.69,259.04,6.93,153,13.19,1.01,0.031,819,76.56,69.63,82.69,0,1,0,0,1
20.47,220.78,6.63,104,12.56,2.46,0.046,520,31.01,10.08,91.29,1,0,1,1,2
30.41,106.97,8.74,72,11.12,15.63,0.082,790,69.63,82.34,17.54,0,1,1,0,2
42.16,45.41,6.46,275,6.72,6.54,0.134,12,54.25,66.88,75.35,0,1,0,1,1
25.16,93.98,7.91,213,6.86,13.46,0.04,143,84.97,84.27,81.56,1,0,0,0,0
23.58,197.31,7.92,29,6.07,3.12,0.097,231,84.99,17.42,64.0,0,1,0,0,1
43.16,261.39,8.36,35,3.76,34.52,0.189,284,46.25,14.84,70.24,0,1,0,0,2
27.65,19.11,6.53,188,3.65,47.62,0.066,183,38.85,94.92,88.41,1,1,1,0,2
40.08,295.97,7.79,199,10.13,12.62,0.175,757,44.57,87.37,96.35,1,1,0,1,2
24.86,246.17,8.03,416,4.27,36.02,0.102,382,58.18,81.38,98.31,0,1,0,1,1
30.06,140.64,8.12,316,6.36,43.96,0.145,662,68.96,37.57,39.35,0,1,0,0,2
41.56,69.92,8.09,189,13.3,14.91,0.155,351,66.61,99.59,92.04,0,0,1,1,1
26.39,158.27,6.51,81,7.29,44.0,0.101,764,53.27,15.68,45.71,1,0,0,1,2
41.73,159.02,7.4,444,11.42,9.79,0.164,633,73.88,22.36,34.92,0,1,1,0,2
36.52,223.91,6.93,472,7.22,46.03,0.069,616,65.66,53.08,87.59,1,0,0,1,2
32.82,84.42,8.47,156,3.44,3.38,0.145,960,38.55,73.5,37.69,0,1,0,0,2
38.6,213.3,6.7,438,2.43,49.72,0.047,598,80.02,34.71,66.22,1,1,1,0,2
38.48,205.95,8.45,464,12.34,43.3,0.002,761,62.8,13.39,82.73,1,1,0,1,2
26.99,234.75,8.66,304,12.29,4.87,0.141,845,88.7,39.33,95.86,1,0,1,1,2
42.6,20.59,8.98,181,4.89,11.68,0.014,82,54.25,15.53,30.15,1,1,0,1,2
44.44,242.36,8.21,41,3.28,47.67,0.012,758,99.5,38.32,70.66,0,1,1,1,2
37.95,85.08,6.98,481,12.91,9.51,0.164,476,29.49,25.47,52.89,0,0,1,1,2
31.0,144.86,6.64,475,11.23,46.74,0.182,888,84.24,98.27,64.53,1,0,1,1,2
43.81,226.36,7.34,95,10.29,8.38,0.062,484,86.39,68.93,47.01,0,1,0,0,1
30.04,237.94,6.66,96,2.48,13.7,0.191,43,97.57,76.12,72.96,0,1,0,0,1
37.65,151.11,8.49,335,13.78,19.08,0.155,153,81.44,66.57,66.99,0,0,0,0,0
38.64,247.78,8.09,42,2.83,16.74,0.063,735,94.1,65.73,84.23,1,1,0,1,2
26.05,127.8,8.9,494,5.6,32.14,0.12,552,62.09,78.34,74.14,1,1,0,1,2
31.81,113.47,7.55,12,6.12,34.19,0.005,446,66.06,86.83,75.28,1,0,0,1,1
25.05,163.65,6.62,96,3.08,45.54,0.001,888,39.64,83.11,40.86,0,0,1,1,2
34.54,214.41,6.72,401,12.61,27.7,0.107,273,78.31,37.13,63.94,0,0,1,0,1
22.87,1.15,7.51,375,9.17,44.04,0.01,78,59.94,29.49,88.54,1,1,1,0,2
37.29,78.53,7.87,479,7.87,17.58,0.182,272,43.94,48.78,38.1,0,0,0,0,1
40.82,295.73,8.37,117,9.48,37.08,0.161,188,79.59,50.14,11.8,1,1,1,1,2
34.59,139.26,7.86,147,4.24,37.47,0.109,89,67.71,53.62,12.42,1,0,0,1,1
33.28,118.73,7.84,107,7.7,44.9,0.105,780,69.46,71.26,70.01,0,1,1,1,2
21.34,6.63,7.07,204,9.96,41.95,0.11,595,88.56,94.48,54.31,1,1,1,1,2
30.46,92.82,8.81,237,2.82,44.87,0.024,523,87.37,65.27,39.32,1,0,1,1,2
34.6,62.1,8.55,356,11.32,42.38,0.036,191,86.21,76.59,81.01,0,0,0,0,1
27.16,155.42,8.24,376,8.72,42.9,0.133,546,44.5,33.86,72.66,1,1,0,1,2
33.31,246.49,6.3,450,5.63,26.62,0.113,515,33.97,73.67,74.06,0,1,1,0,2
23.1,36.42,8.16,261,4.3,33.33,0.125,894,39.91,46.71,35.17,1,0,1,1,2
40.33,77.24,8.32,361,7.23,32.92,0.088,980,84.41,22.32,16.27,1,1,0,0,2
27.2,217.41,8.51,188,7.7,16.82,0.184,377,23.97,66.12,15.68,0,1,1,1,2
28.43,53.88,6.84,38,7.8,21.46,0.015,824,56.55,86.11,20.28,1,1,0,1,1
29.45,294.35,7.4,278,2.44,2.64,0.167,476,77.53,59.28,94.94,1,1,0,0,2
29.83,185.01,8.58,245,9.85,17.51,0.123,541,49.34,18.95,78.99,0,1,1,1,2
41.63,180.24,8.1,323,12.18,34.26,0.058,953,80.62,35.37,38.62,1,1,0,0,2
32.14,273.84,7.83,413,2.77,15.87,0.044,615,64.74,56.33,18.96,0,1,1,1,2
29.42,180.96,6.24,484,6.73,42.55,0.069,150,66.54,78.97,46.58,0,0,0,0,1
42.48,187.05,6.39,177,12.14,23.82,0.134,923,74.11,37.09,26.56,0,1,0,1,2
25.64,184.99,6.12,220,7.4,12.63,0.089,486,36.73,21.73,28.32,0,0,1,1,2
34.14,6.3,6.1,395,6.59,15.09,0.007,520,63.07,92.19,44.92,1,0,0,1,2
43.38,225.43,8.82,367,11.76,4.96,0.086,180,46.57,73.07,78.88,1,0,1,0,2
39.95,221.56,6.19,82,4.91,10.17,0.191,862,71.42,74.59,97.9,1,1,1,0,2
30.86,260.86,6.54,418,8.51,32.68,0.055,973,51.5,64.74,50.01,0,1,1,1,2
21.46,89.98,7.42,166,9.96,5.91,0.191,855,66.66,89.59,23.66,0,1,1,0,2
30.48,210.33,7.23,198,5.08,46.7,0.026,381,23.07,43.14,98.11,0,0,1,0,1
42.75,215.18,7.75,366,10.61,22.18,0.188,477,50.88,97.0,72.74,1,1,0,1,2
32.01,20.63,7.65,311,10.72,43.7,0.044,245,64.62,14.91,97.47,0,0,0,0,1
31.74,257.36,6.91,401,4.11,25.66,0.143,18,57.73,30.47,24.96,1,0,1,1,2
28.58,296.44,7.46,460,2.63,22.51,0.051,986,98.7,14.52,18.7,1,0,0,1,2
24.61,11.81,6.07,68,2.23,9.44,0.083,295,54.27,12.44,80.52,0,0,1,1,2
42.33,129.85,7.61,377,5.01,25.48,0.182,70,46.87,65.36,93.42,1,1,0,1,2
31.32,83.61,8.88,119,7.67,16.22,0.19,18,52.4,99.89,14.95,0,0,0,1,1
23.86,131.87,7.53,54,2.89,5.77,0.174,183,97.32,95.02,40.14,0,0,0,0,0
20.15,243.21,8.85,390,8.84,30.51,0.188,328,21.14,33.19,50.49,1,0,0,0,2
44.89,86.25,7.61,80,12.59,4.85,0.011,920,88.27,54.85,64.29,0,1,0,1,1
37.37,154.55,8.97,267,3.6,42.59,0.163,278,50.76,41.23,48.86,0,1,1,1,2
39.85,172.95,7.03,75,10.47,9.38,0.15,521,40.87,10.82,68.35,1,1,1,1,2
44.17,171.36,8.59,166,12.47,12.21,0.09,478,77.44,43.48,18.32,1,0,0,0,2
41.68,73.2,8.9,34,8.6,25.7,0.138,166,97.33,49.91,38.89,0,1,1,0,1
26.84,220.94,6.15,67,11.86,6.95,0.149,350,59.28,38.87,27.3,1,1,1,0,2
30.28,133.41,7.73,121,11.44,20.26,0.001,251,50.47,54.64,10.7,1,1,0,1,1
26.96,118.63,8.06,325,12.13,23.02,0.044,213,74.17,20.71,16.2,0,1,0,0,1
26.35,263.31,6.27,87,4.87,10.68,0.082,969,20.59,55.82,22.54,1,1,1,0,2
30.46,133.32,6.91,175,5.8,13.34,0.101,295,27.32,77.19,11.13,1,0,1,1,2
25.81,190.69,8.98,76,6.91,16.47,0.139,473,55.53,22.33,87.6,1,1,1,1,2
42.74,255.54,6.16,312,9.95,30.48,0.183,352,51.74,48.81,61.24,0,0,1,0,1
32.96,216.66,6.52,393,9.58,25.94,0.01,586,55.94,36.68,93.67,0,1,1,0,2
21.32,133.85,7.66,38,13.13,43.39,0.142,90,69.69,37.16,90.98,1,0,0,1,1
20.97,149.86,8.29,288,7.5,26.44,0.007,165,26.82,87.96,54.93,1,1,0,1,1
30.8,299.71,6.66,15,3.25,7.28,0.175,349,73.35,34.04,91.96,1,0,0,0,1
38.56,192.93,6.95,492,2.59,12.87,0.027,564,30.68,44.8,83.9,0,0,1,1,2
32.67,171.65,8.8,181,9.67,17.05,0.2,2,83.13,64.26,68.88,1,1,0,0,1
25.58,122.37,7.04,65,2.78,41.09,0.129,704,61.14,58.53,32.96,0,0,0,1,2
34.71,63.8,6.29,125,10.42,22.97,0.011,257,57.09,80.58,95.22,1,1,1,1,1
43.29,101.47,8.74,386,7.73,17.76,0.137,345,77.23,34.13,38.41,1,0,0,1,2
20.99,179.3,8.61,350,13.67,49.15,0.099,833,73.66,83.91,32.02,0,1,1,0,2
41.93,72.95,7.65,319,6.01,12.71,0.126,852,80.8,14.39,85.94,0,1,0,0,2
33.66,27.41,8.27,284,10.73,43.48,0.038,548,24.56,62.9,85.63,1,1,1,1,2
34.32,245.85,6.98,72,5.41,49.74,0.193,540,78.82,66.31,62.27,0,0,0,1,1
25.15,105.74,6.38,301,5.67,37.96,0.124,598,70.27,26.57,19.51,0,1,0,1,2
35.46,234.44,8.11,86,11.71,33.64,0.099,535,42.89,67.64,38.27,0,0,1,0,2
34.49,49.95,8.14,330,4.61,31.06,0.01,844,36.94,22.98,78.31,1,1,1,1,2
23.67,193.78,6.7,399,8.89,17.54,0.167,729,44.76,50.32,46.49,1,0,1,1,2
27.37,106.36,7.69,314,7.49,12.95,0.176,160,28.28,69.09,91.63,0,1,1,1,2
31.32,283.71,8.03,0,7.63,3.55,0.164,35,31.51,19.42,48.06,0,0,1,0,1
23.26,193.03,6.59,180,8.54,4.34,0.047,465,48.33,69.02,58.35,0,1,1,1,2
35.72,79.83,6.12,84,7.17,25.53,0.028,478,99.33,24.73,72.26,1,1,0,0,2
44.64,206.0,6.73,467,5.3,11.18,0.171,593,50.63,66.76,48.71,0,1,0,0,1
39.05,280.85,8.82,336,13.43,11.97,0.125,995,25.38,34.12,92.1,0,1,1,0,2
26.43,215.82,6.08,348,5.59,22.89,0.019,230,38.8,68.71,46.47,1,1,1,1,2
20.42,272.87,6.81,57,2.08,40.27,0.015,886,73.03,96.89,92.42,1,1,1,0,2
23.39,293.23,8.89,31,10.81,26.09,0.043,28,85.28,44.05,17.96,1,1,1,0,1
35.74,124.85,6.5,299,3.65,2.72,0.004,757,24.53,20.83,62.27,1,1,1,0,2
41.07,133.77,8.13,255,13.8,18.04,0.151,285,25.66,42.54,58.13,0,0,1,0,1
40.4,129.62,8.39,185,12.69,40.68,0.143,522,70.4,47.56,22.99,1,1,1,1,2
41.84,70.94,6.63,254,4.07,31.1,0.176,878,96.78,86.64,87.74,0,0,0,1,2
23.6,2.59,6.06,25,7.22,26.26,0.04,412,53.81,74.63,49.84,0,0,0,1,1
40.33,176.53,6.63,132,7.28,3.47,0.116,132,40.66,88.03,70.23,0,0,0,1,1
25.11,188.04,7.08,38,8.09,22.08,0.026,897,93.34,82.07,50.6,1,1,0,0,1
32.31,57.69,7.39,412,5.0,41.59,0.093,537,62.64,66.84,58.86,0,1,0,1,2
22.48,186.89,7.34,182,4.65,8.23,0.081,780,94.69,93.93,21.27,0,0,1,1,2
41.38,107.63,7.89,402,3.31,48.29,0.035,132,97.16,36.05,53.17,0,0,1,0,2
30.32,30.14,7.53,292,4.98,49.4,0.078,355,99.68,82.05,86.11,1,1,0,1,2
25.17,277.52,7.1,432,13.59,17.08,0.068,214,99.84,87.23,46.71,0,0,1,1,1
38.55,9.45,6.36,345,12.79,31.19,0.027,832,52.03,95.24,46.58,1,1,1,1,2
42.44,272.33,6.26,243,4.59,40.69,0.043,301,84.41,86.51,36.02,0,0,0,0,1
23.75,161.27,7.73,93,6.8,49.14,0.107,522,31.44,11.26,61.02,0,1,0,0,2
40.57,3.98,7.63,348,10.56,40.91,0.133,536,60.26,78.86,53.68,0,0,0,0,1
24.31,261.72,7.84,408,3.01,32.15,0.153,993,70.15,32.79,82.33,0,1,0,1,2
32.55,136.49,8.26,199,8.25,33.46,0.163,883,53.44,86.8,87.05,1,1,1,1,2
26.57,262.43,6.39,497,2.19,30.81,0.192,991,83.11,31.03,67.53,1,1,0,1,2
41.84,38.04,8.6,89,2.53,14.46,0.09,473,76.03,78.3,19.52,0,0,0,0,2
43.4,154.06,8.85,397,8.35,29.22,0.159,439,57.75,54.13,86.21,0,1,1,0,2
28.33,147.58,7.72,218,12.9,30.23,0.106,920,28.55,31.5,95.44,0,1,1,0,2
31.52,92.13,6.11,271,12.53,14.52,0.016,802,55.78,96.9,43.96,0,1,0,1,1
31.44,227.86,6.62,91,9.97,11.88,0.098,102,47.1,60.74,28.45,1,0,0,0,1
41.31,59.46,8.62,301,11.85,21.44,0.038,796,30.13,26.07,54.37,1,1,1,1,2
43.59,292.95,7.13,287,2.42,6.36,0.183,136,72.71,99.02,33.85,1,1,0,1,2
22.84,1.18,9.0,286,12.38,30.14,0.146,402,32.1,35.62,43.84,0,0,1,0,2
21.94,5.41,6.31,387,10.39,5.6,0.17,882,57.31,42.55,19.76,0,0,0,1,2
24.2,153.68,7.46,482,13.92,8.74,0.135,834,24.03,15.66,26.86,0,0,0,1,2
38.08,40.82,8.51,187,13.08,0.79,0.146,68,40.37,54.01,46.67,0,0,0,0,1
23.55,15.85,7.88,336,12.04,25.6,0.105,66,90.59,61.45,39.85,0,0,0,0,1
32.48,33.04,7.17,157,11.63,39.4,0.059,261,40.55,18.33,19.08,1,1,1,0,2
20.05,191.6,6.42,273,12.11,10.47,0.015,379,20.1,90.46,56.95,1,0,1,0,2
43.17,145.11,6.95,219,2.61,24.83,0.025,455,39.48,93.85,19.44,1,1,1,0,2
34.14,4.59,8.34,6,10.49,9.52,0.073,475,23.78,25.88,96.03,1,1,1,1,2
32.58,147.98,6.01,363,4.09,18.94,0.169,239,48.33,47.75,45.16,0,0,0,1,2
25.53,218.76,7.5,114,9.28,8.34,0.159,883,27.31,60.12,90.27,0,1,0,1,2
22.89,116.59,6.11,283,9.96,41.81,0.043,393,57.84,56.77,27.15,1,0,1,1,2
21.27,259.07,7.02,491,9.66,17.5,0.186,769,56.22,85.2,96.55,1,0,1,1,2
35.17,254.84,7.62,236,8.75,38.11,0.143,288,55.56,22.75,19.22,1,0,1,1,2
27.57,223.38,8.89,462,5.84,43.4,0.176,763,73.76,73.19,43.46,1,0,1,1,2
20.54,189.36,6.49,135,7.32,18.81,0.073,863,68.09,86.37,89.98,1,1,1,1,2
27.91,102.66,6.58,204,8.93,32.39,0.006,759,76.62,42.4,16.91,0,1,1,1,2
36.72,94.62,8.05,393,2.63,1.88,0.143,629,41.38,47.94,18.5,1,1,0,1,2
39.06,270.09,7.99,290,9.74,32.55,0.165,707,86.02,88.14,47.27,1,0,1,0,2
44.98,52.6,6.03,54,11.31,22.34,0.09,456,56.66,95.05,70.62,1,0,1,1,2
26.01,140.94,7.37,283,11.61,31.61,0.101,544,86.42,69.76,40.45,1,1,1,1,2
25.23,11.83,8.22,30,13.37,2.68,0.021,652,62.4,12.51,32.2,0,0,1,1,1
33.93,222.79,6.84,497,7.12,32.44,0.145,288,75.47,99.16,35.01,1,0,1,1,2
31.02,257.09,8.05,122,11.56,29.15,0.192,207,91.09,39.62,38.31,0,0,0,1,1
21.19,105.67,8.57,400,3.51,15.55,0.177,607,93.23,78.57,55.46,1,1,0,1,2
21.46,78.68,7.31,317,10.76,19.36,0.157,893,67.26,74.93,94.72,1,0,1,0,2
39.37,168.64,7.66,136,13.45,43.71,0.142,789,21.68,75.06,12.92,0,0,1,1,2
44.22,145.26,6.19,53,9.25,2.48,0.019,317,59.93,64.05,15.62,0,0,0,1,0
37.13,294.57,8.07,157,13.39,13.4,0.162,913,88.16,42.09,33.53,0,1,0,0,1
25.49,134.73,8.39,488,10.57,46.23,0.103,743,63.21,77.47,75.48,0,1,0,0,2
30.15,291.13,6.34,239,13.41,19.18,0.085,688,42.16,15.92,73.54,0,0,0,1,2
31.09,267.39,7.23,390,4.66,39.02,0.04,224,98.67,85.7,13.24,0,0,1,1,1
33.99,83.8,7.05,228,2.63,39.14,0.169,454,27.27,86.92,66.75,0,1,0,0,2
33.43,221.17,7.88,28,11.51,9.35,0.013,592,78.38,76.19,17.2,1,0,0,1,1
25.82,34.65,6.98,25,2.9,12.52,0.134,668,24.91,74.31,66.11,1,0,0,0,2
28.41,155.71,8.94,224,8.71,25.14,0.029,91,80.02,38.56,53.53,0,1,0,1,1
20.65,85.56,7.66,365,11.06,47.76,0.048,597,68.63,46.3,70.88,1,1,1,1,2
22.92,196.8,7.02,153,8.75,0.29,0.016,227,70.95,97.73,84.3,1,1,0,1,1
43.14,150.91,7.99,65,10.87,4.33,0.134,557,47.18,74.71,35.83,0,0,0,1,1
24.43,208.54,7.85,368,10.99,13.62,0.024,155,81.53,91.17,50.17,0,0,0,1,0
25.31,156.04,7.42,329,3.55,26.84,0.187,554,35.63,17.81,64.49,0,1,0,1,2
33.26,198.84,7.77,78,8.02,36.27,0.023,252,72.15,80.15,79.05,1,1,1,1,1
21.78,103.7,8.23,454,6.94,6.92,0.133,145,95.83,16.24,51.08,0,0,0,0,1
