temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
40.13,253.53,7.13,377,5.15,35.75,0.165,202,95.93,89.66,44.51,0,0,0,0,0
33.63,238.78,6.78,224,5.04,30.42,0.111,200,96.39,51.46,55.3,0,0,0,0,0
21.38,104.45,7.08,142,8.95,22.88,0.017,290,98.48,93.71,33.53,1,0,0,1,0
40.32,180.81,8.3,177,2.55,38.48,0.005,91,75.26,52.59,13.95,0,0,0,0,0
39.83,266.94,7.37,205,11.45,36.52,0.058,283,59.43,98.15,42.92,0,1,0,0,0
31.16,70.61,6.16,267,6.39,4.12,0.022,157,51.33,89.09,95.64,0,1,0,0,0
23.85,212.37,8.05,483,5.91,19.69,0.138,288,54.71,79.94,76.37,0,0,0,0,0
30.71,39.77,8.47,37,9.67,23.63,0.091,113,50.01,10.51,72.27,0,0,0,0,0
38.59,29.51,8.32,283,9.58,15.71,0.039,346,43.73,90.74,88.19,0,0,0,0,0
20.39,203.84,6.77,8,9.99,18.42,0.046,492,55.33,87.35,52.23,0,1,0,0,0
35.54,63.92,7.68,61,4.8,32.18,0.017,246,86.66,45.51,88.34,0,0,0,1,0
26.71,25.51,8.62,76,13.9,1.07,0.038,181,93.45,88.03,67.6,0,1,0,0,0
39.93,108.67,8.26,38,12.71,35.34,0.004,144,94.03,15.85,47.79,0,0,0,1,0
30.04,115.51,6.67,257,12.61,42.91,0.084,273,78.58,89.02,42.92,0,0,0,0,0
42.08,28.55,6.61,86,8.41,28.09,0.021,192,95.65,45.19,30.87,0,0,1,1,0
34.9,256.62,8.02,93,5.35,1.35,0.047,19,92.73,21.89,88.26,0,1,0,1,0
39.11,31.62,7.54,216,10.99,36.91,0.027,9,79.55,45.2,23.02,0,0,0,1,0
42.1,251.6,8.46,130,13.16,28.5,0.034,283,51.85,77.99,27.9,0,1,0,1,0
41.64,104.09,6.69,79,6.43,29.38,0.17,72,54.85,89.42,19.34,0,0,0,0,0
41.88,60.45,7.56,363,7.8,25.34,0.041,595,54.8,66.25,83.93,0,0,0,0,0
25.3,50.34,7.58,441,7.37,34.75,0.033,235,77.73,98.51,59.11,0,1,0,1,0
21.24,215.45,7.82,37,9.71,13.97,0.03,19,66.36,69.32,59.23,0,1,1,0,0
41.68,58.36,8.72,26,2.72,36.03,0.018,350,91.55,69.87,75.35,0,0,0,0,0
37.3,61.39,8.5,185,2.94,20.41,0.025,88,95.52,61.68,68.84,0,0,0,1,0
41.06,163.13,6.69,124,5.49,38.09,0.011,76,52.22,58.24,43.31,0,0,0,1,0
42.67,190.6,7.51,115,3.87,23.51,0.018,378,52.81,91.82,55.96,0,0,1,0,0
41.07,32.74,8.49,192,13.12,3.08,0.057,309,58.85,79.92,96.3,0,1,0,0,0
25.95,135.28,7.27,224,8.03,18.06,0.012,548,90.8,43.61,86.33,0,0,0,1,0
32.6,228.27,7.68,101,5.71,26.75,0.2,52,90.17,86.33,63.29,1,0,0,0,0
29.16,238.17,7.17,27,10.03,32.75,0.023,525,70.36,52.13,62.21,0,0,1,0,0
43.69,110.57,7.26,213,12.06,5.96,0.011,223,50.83,61.51,93.6,1,0,0,1,0
29.46,215.89,7.74,204,13.25,19.91,0.163,345,81.1,52.89,81.31,0,1,0,0,0
37.16,53.21,7.57,194,8.82,22.44,0.016,164,59.48,46.04,69.42,1,1,0,0,0
24.29,92.15,8.04,358,13.21,10.05,0.011,206,67.19,59.17,77.05,0,0,0,0,0
38.03,167.17,7.12,499,10.56,22.8,0.022,484,86.85,90.25,51.16,0,0,0,0,0
21.54,217.26,8.09,147,9.36,25.17,0.007,335,65.07,68.15,99.92,1,0,0,0,0
40.45,20.89,7.91,82,11.81,17.35,0.018,188,88.03,21.45,57.45,0,1,0,0,0
30.18,146.54,7.19,267,8.84,17.48,0.017,340,82.34,32.95,42.79,0,0,0,0,0
30.96,17.03,7.32,193,7.42,11.14,0.056,94,90.0,92.27,80.02,0,1,0,0,0
32.18,2.46,7.05,137,9.86,0.41,0.109,289,54.31,77.84,70.72,1,0,0,0,0
25.98,265.6,7.25,25,6.27,42.35,0.17,146,63.02,82.71,92.48,0,0,0,0,0
41.12,179.9,8.23,265,9.87,10.17,0.031,467,59.29,69.77,59.28,0,0,0,0,0
30.74,269.7,6.46,365,12.38,4.3,0.032,149,79.18,78.58,59.21,0,0,0,0,0
20.21,174.83,7.08,215,12.71,13.84,0.026,323,72.93,13.5,69.19,0,0,0,0,0
34.81,7.6,8.88,118,10.63,30.02,0.046,251,77.74,47.76,44.34,0,0,0,1,0
20.81,80.65,7.08,64,4.21,4.6,0.033,349,87.37,68.43,41.39,0,1,0,0,0
36.74,223.94,7.25,181,8.9,11.64,0.177,214,74.74,98.72,70.02,0,0,0,0,0
30.46,182.45,8.27,128,9.58,23.56,0.04,340,97.76,91.88,56.17,0,1,0,1,0
32.32,36.97,7.06,51,11.75,15.88,0.038,168,93.17,65.3,71.84,1,0,0,0,0
21.76,157.82,8.1,34,10.72,23.96,0.069,32,53.91,72.19,43.56,0,0,0,1,0
42.35,211.33,7.05,367,5.3,0.69,0.021,237,70.28,60.66,93.55,0,1,0,0,0
37.93,77.58,8.08,225,13.49,16.72,0.027,103,36.87,88.36,68.09,0,1,0,0,0
41.22,193.11,8.38,63,12.55,11.48,0.024,609,74.09,82.78,45.44,0,1,0,0,0
43.59,149.19,8.32,96,11.93,35.09,0.006,571,94.46,15.26,76.34,0,0,0,0,0
35.98,43.39,6.66,5,11.28,23.2,0.124,247,66.48,47.24,81.58,0,1,0,1,0
24.57,53.62,6.79,1,6.77,33.89,0.006,330,83.74,40.02,54.83,0,1,0,1,0
21.24,145.97,6.85,180,12.17,7.08,0.014,138,64.79,58.16,55.52,0,0,1,0,0
36.81,103.41,7.7,300,2.64,7.0,0.022,364,99.61,49.95,52.56,0,0,0,0,0
40.44,22.02,8.28,130,13.62,1.57,0.16,293,70.04,77.11,76.31,0,1,0,1,0
27.92,23.98,7.34,41,9.99,11.19,0.199,281,67.02,68.56,92.29,0,1,0,1,0
26.39,295.78,7.11,347,9.39,20.29,0.023,74,90.82,41.72,68.06,0,0,1,0,0
25.05,20.08,7.79,31,9.07,28.36,0.022,905,62.7,77.01,50.6,0,0,0,1,0
26.54,105.76,7.4,322,8.7,45.1,0.035,207,73.4,49.92,41.18,0,0,0,1,0
29.72,248.6,7.13,80,7.86,18.99,0.047,252,41.46,42.59,22.78,0,0,0,1,0
42.48,121.11,8.26,19,2.67,31.31,0.007,17,55.71,65.54,88.9,0,0,0,0,0
31.41,13.44,8.05,92,13.94,38.39,0.004,136,33.72,49.28,52.31,0,1,0,0,0
41.0,245.19,7.52,242,8.33,41.48,0.008,346,82.13,90.35,47.53,1,0,0,0,0
40.78,61.18,7.11,334,8.75,21.24,0.045,223,76.8,80.42,22.8,0,0,0,0,0
25.11,163.38,7.16,27,13.06,22.56,0.031,466,75.17,98.15,47.21,0,0,0,1,0
30.32,97.37,6.91,92,6.28,20.19,0.013,381,34.38,55.78,54.08,0,0,0,0,0
35.86,136.05,8.26,26,10.9,37.5,0.031,305,36.02,88.37,54.22,0,0,1,0,0
27.64,262.01,7.35,65,5.13,26.07,0.018,18,22.81,41.58,85.46,0,0,1,0,0
41.84,92.99,8.3,205,10.58,11.63,0.04,125,65.27,65.89,78.99,0,0,1,0,0
23.96,22.58,6.49,290,8.04,13.62,0.0,355,77.58,40.63,97.81,0,0,0,0,0
37.15,239.09,7.91,266,13.33,23.46,0.024,206,39.13,87.07,49.87,0,0,0,1,0
41.9,82.21,6.17,180,8.87,29.48,0.013,102,86.06,90.05,84.82,0,0,0,1,0
34.74,42.97,8.16,120,13.96,17.46,0.024,216,34.73,91.32,51.93,0,0,0,0,0
39.77,38.12,7.11,10,8.8,27.11,0.185,339,44.95,51.57,75.69,0,0,0,0,0
32.87,292.0,7.91,301,6.79,31.96,0.038,346,60.53,81.9,26.09,0,0,0,1,0
26.2,200.69,8.46,186,8.67,41.48,0.01,346,24.39,88.13,73.37,0,0,0,0,0
28.74,221.96,6.41,112,12.33,23.58,0.011,129,60.52,72.33,65.73,0,0,0,1,0
22.34,124.61,6.75,38,12.28,43.03,0.014,202,56.18,72.17,87.61,0,0,0,1,0
37.02,257.46,8.21,189,7.11,5.08,0.119,200,94.07,63.99,75.08,0,0,0,1,0
22.59,216.88,7.63,9,6.29,15.86,0.019,357,98.44,77.56,99.19,1,0,0,0,0
35.21,253.7,8.04,148,4.54,0.31,0.015,159,88.65,67.42,98.59,0,0,0,1,0
30.8,43.14,7.26,74,6.95,28.15,0.037,280,36.54,50.96,82.6,0,0,0,1,0
31.09,250.96,8.14,125,11.02,46.62,0.045,696,52.51,92.52,25.08,0,0,0,0,0
21.31,104.68,8.05,82,7.45,35.93,0.113,323,83.77,88.88,61.79,0,0,0,0,0
27.34,52.01,7.44,109,10.58,35.42,0.015,390,52.07,20.19,49.87,0,0,1,0,0
37.62,273.75,6.7,85,7.19,7.53,0.184,343,93.6,51.66,51.21,0,1,0,0,0
38.2,246.88,8.03,24,5.98,9.9,0.106,265,58.87,48.65,67.91,0,0,1,0,0
30.57,108.32,6.58,374,13.87,24.58,0.132,243,50.65,68.68,59.21,0,0,0,0,0
23.75,96.05,7.53,218,8.55,16.61,0.048,12,56.87,95.94,87.4,0,0,0,0,0
38.41,64.5,6.67,159,8.45,6.48,0.01,220,59.31,70.19,59.99,0,0,1,1,0
42.38,295.64,7.77,133,10.64,31.58,0.043,44,79.04,79.36,60.78,1,1,0,1,0
25.35,19.11,8.17,133,9.77,3.33,0.145,222,78.69,40.07,91.36,1,0,0,0,0
40.09,213.85,7.74,15,11.42,34.49,0.024,345,68.13,90.7,35.65,1,0,0,0,0
22.09,15.61,8.35,295,13.99,30.71,0.019,144,56.21,81.95,41.66,1,0,0,1,0
32.45,256.39,7.28,68,8.57,1.83,0.086,373,56.96,53.23,99.17,0,0,0,0,0
27.85,144.62,6.56,1,12.1,25.31,0.037,665,27.47,99.09,74.99,0,0,0,0,0
39.95,256.15,6.86,213,10.94,34.0,0.081,108,82.96,99.71,14.85,0,0,0,0,0
20.29,88.7,7.86,269,6.36,23.84,0.049,178,85.87,98.93,98.62,1,1,0,0,0
44.24,182.11,6.6,285,11.58,10.64,0.0,407,98.35,43.41,59.12,0,1,0,0,0
36.14,113.77,8.22,98,6.25,32.69,0.016,275,96.38,82.3,49.6,1,1,0,1,0
39.36,145.39,8.24,72,6.12,8.82,0.169,97,57.17,54.46,54.1,1,0,0,0,0
34.37,130.76,7.52,181,12.4,26.83,0.016,299,66.97,99.77,63.25,1,0,0,0,0
41.17,268.56,8.46,1,7.52,1.7,0.034,295,86.02,68.57,92.4,0,0,0,0,0
35.36,259.25,7.85,61,2.17,37.75,0.028,293,96.97,46.04,91.44,0,0,0,0,0
25.07,221.69,7.92,108,13.73,41.87,0.057,236,55.86,40.2,52.19,0,0,0,1,0
32.09,24.67,7.55,325,10.51,16.78,0.175,270,89.57,86.09,51.7,0,0,0,0,0
27.25,131.89,6.91,210,6.88,23.84,0.122,381,63.02,79.6,97.76,0,0,0,1,0
22.12,114.76,6.83,237,7.32,10.49,0.022,367,39.54,86.19,53.17,0,1,0,0,0
32.98,215.02,7.43,160,10.9,34.09,0.002,372,42.86,78.93,73.94,0,0,0,1,0
40.64,51.81,7.26,135,11.53,29.78,0.074,233,73.63,47.64,53.99,0,0,1,0,0
38.42,292.03,7.03,48,11.91,13.9,0.041,287,81.92,31.67,80.44,1,0,0,0,0
29.44,92.65,6.8,146,10.56,0.46,0.069,235,74.75,42.24,46.26,0,0,0,0,0
35.78,144.08,7.65,72,7.47,31.63,0.131,54,67.84,84.08,66.71,0,0,1,0,0
24.03,102.17,8.86,3,10.81,1.68,0.116,246,85.1,99.58,58.76,0,0,0,0,0
21.44,32.21,7.21,122,2.32,31.19,0.179,253,66.44,60.65,55.98,0,0,0,0,0
20.59,180.64,8.95,73,12.37,41.01,0.045,103,71.48,75.61,88.28,0,0,0,0,0
35.71,171.18,7.82,35,5.17,4.9,0.052,143,40.11,54.59,97.34,0,0,0,0,0
21.48,131.28,6.9,361,8.86,11.09,0.154,236,91.37,79.28,70.96,0,0,0,0,0
36.84,290.81,8.19,76,9.75,3.78,0.151,230,86.62,22.82,72.77,0,0,0,0,0
37.88,52.84,6.95,474,13.66,23.8,0.001,157,56.01,45.87,87.56,0,1,0,1,0
36.45,106.88,6.78,259,12.01,28.45,0.043,199,95.67,52.62,57.89,1,0,0,0,0
33.25,223.07,7.18,4,8.64,39.22,0.125,434,66.61,53.37,68.7,0,0,0,0,0
43.4,88.28,7.04,52,5.86,1.88,0.002,56,90.82,53.97,33.77,0,1,0,1,0
33.43,298.9,8.44,2,5.34,13.84,0.099,142,91.31,83.82,95.74,0,1,0,1,0
40.21,227.69,6.62,81,13.36,24.07,0.126,350,72.11,94.88,33.3,0,0,0,1,0
36.57,19.04,6.94,219,11.63,15.49,0.001,554,72.37,82.75,73.76,0,0,0,0,0
36.13,297.15,7.79,118,7.7,31.28,0.024,341,44.36,69.3,35.63,0,0,0,0,0
37.62,282.3,7.54,101,13.22,36.68,0.078,127,86.47,91.98,87.12,0,0,0,0,0
28.85,114.67,6.53,275,8.82,6.87,0.097,169,83.63,91.57,68.1,0,1,0,0,0
39.91,207.02,8.37,47,5.0,36.01,0.013,216,68.5,51.14,49.86,0,0,0,1,0
33.8,148.01,8.22,49,5.9,21.53,0.15,165,76.85,84.79,25.81,0,0,0,0,0
31.14,295.27,8.39,178,8.35,47.2,0.046,57,68.23,86.43,40.58,0,0,0,0,0
35.43,154.49,7.24,193,13.88,39.58,0.045,510,56.21,80.99,54.4,0,1,0,0,0
26.87,268.18,6.14,1,6.98,7.37,0.143,312,97.89,41.1,49.89,0,0,0,0,0
33.06,174.48,7.44,41,8.63,35.29,0.066,141,54.43,53.68,85.16,0,0,1,0,0
42.26,228.15,7.57,61,2.18,36.84,0.012,366,70.46,84.54,98.32,0,0,1,0,0
40.09,205.63,8.71,29,5.09,36.58,0.047,32,92.22,46.05,20.11,0,1,0,0,0
26.8,126.58,7.25,36,7.5,15.56,0.039,11,90.6,88.84,36.93,0,1,0,1,0
25.75,107.64,7.67,112,8.55,2.79,0.027,271,75.35,65.26,26.51,1,0,0,0,0
39.27,172.68,6.88,163,11.82,35.24,0.041,53,60.27,98.4,40.72,0,0,1,1,0
42.3,67.9,7.08,141,3.47,9.73,0.032,74,61.74,85.74,31.43,0,0,0,1,0
35.31,150.3,8.1,147,11.99,26.63,0.129,31,82.4,16.36,47.85,0,0,0,0,0
31.15,116.71,7.87,110,13.44,35.04,0.015,163,57.34,96.41,71.13,0,1,1,0,0
31.86,145.1,8.07,105,8.03,39.38,0.133,132,92.67,46.61,39.44,0,0,0,1,0
35.96,6.61,8.07,77,6.26,26.61,0.013,332,69.49,53.61,53.19,0,0,0,1,0
21.42,112.39,6.01,286,11.07,34.18,0.013,318,94.08,41.3,46.1,0,0,0,0,0
30.13,73.67,7.16,336,8.43,23.46,0.025,23,63.77,43.29,87.39,0,0,0,0,0
41.92,229.36,6.64,102,7.16,4.11,0.006,254,91.41,34.94,35.63,0,0,0,1,0
31.69,168.87,7.81,148,13.51,36.1,0.169,371,41.18,50.22,77.21,0,0,0,0,0
38.64,103.14,8.0,359,12.16,33.8,0.026,379,86.04,65.09,16.22,0,1,0,0,0
44.37,216.28,8.3,28,8.47,35.38,0.157,65,85.89,43.35,88.42,0,1,0,0,0
20.95,89.55,6.72,23,6.16,4.86,0.165,55,80.18,56.26,97.06,0,1,0,1,0
28.17,25.88,7.17,61,3.75,35.69,0.04,275,91.16,99.54,23.94,0,0,0,0,0
24.35,293.31,8.17,128,13.15,24.48,0.141,399,76.64,40.7,47.76,0,0,1,0,0
39.86,222.15,7.75,20,9.89,0.66,0.029,148,32.98,32.9,42.41,0,0,0,0,0
36.75,34.27,7.12,138,10.43,44.39,0.011,231,92.32,44.02,78.03,1,0,0,1,0
39.1,173.71,8.24,84,5.26,12.66,0.197,195,83.1,87.15,46.55,0,0,1,0,0
32.78,219.91,8.21,301,11.86,6.8,0.16,34,53.93,83.05,65.16,0,0,0,0,0
36.34,263.66,7.02,119,4.62,3.81,0.005,251,52.26,81.29,34.62,0,0,0,0,0
30.95,249.45,7.76,298,12.4,37.67,0.01,234,56.06,88.91,82.11,0,1,1,0,0
40.81,38.82,7.87,111,7.65,14.68,0.162,237,85.01,45.44,82.13,0,1,0,0,0
23.65,63.81,7.73,32,6.57,29.15,0.047,190,78.5,90.71,89.45,0,1,1,1,0
33.99,253.3,7.84,163,12.94,4.8,0.041,437,89.91,69.07,74.96,0,0,0,0,0
26.96,153.75,6.73,179,13.33,36.92,0.043,259,95.31,39.73,58.91,0,0,0,0,0
35.39,283.97,6.09,138,5.76,33.9,0.049,17,96.92,48.42,68.81,0,0,1,0,0
31.88,85.24,6.55,27,5.96,21.07,0.005,200,50.92,21.08,100.0,0,0,1,0,0
31.18,147.27,8.21,146,6.84,20.5,0.143,126,72.84,52.13,84.49,0,0,1,0,0
29.23,71.24,8.36,78,11.85,47.32,0.014,240,92.56,19.99,40.39,0,0,0,1,0
35.73,217.95,6.43,4,12.21,29.12,0.001,104,97.63,41.69,43.75,0,0,0,1,0
27.52,197.88,6.28,31,11.55,12.48,0.033,322,51.82,87.76,14.91,0,1,0,0,0
39.72,230.88,7.39,229,12.64,5.96,0.143,272,59.1,57.02,58.33,0,1,0,0,0
20.24,74.9,6.59,260,5.98,16.62,0.086,226,95.16,65.72,55.07,0,1,0,0,0
32.5,260.03,6.9,192,11.96,4.48,0.089,148,58.68,83.47,77.8,0,1,0,0,0
27.4,46.67,6.58,256,10.51,23.84,0.038,186,51.83,77.34,78.72,1,0,0,0,0
36.75,44.52,6.76,11,10.12,43.51,0.089,71,90.42,69.64,65.52,0,0,0,0,0
45.0,20.29,7.01,51,8.59,3.38,0.027,374,46.89,93.0,74.56,0,0,0,1,0
20.9,134.58,8.19,76,5.39,4.47,0.182,418,86.76,64.43,48.96,0,0,0,0,0
26.86,27.49,7.88,133,4.23,28.98,0.04,48,83.92,94.64,23.06,0,0,0,0,0
38.76,101.37,7.55,177,8.2,0.26,0.045,349,79.53,47.95,83.11,0,0,1,0,0
44.36,299.11,7.74,237,11.41,13.71,0.035,38,57.98,91.09,41.15,1,0,0,1,0
36.92,231.48,7.79,258,12.73,35.1,0.016,182,73.09,95.77,42.08,0,0,0,0,0
34.69,219.93,7.47,52,11.56,9.46,0.198,247,82.23,16.26,60.45,0,0,0,0,0
30.27,207.38,7.1,122,5.61,7.64,0.003,640,94.52,43.29,54.2,0,1,0,0,0
33.64,74.06,8.87,29,9.41,27.08,0.045,47,68.45,92.69,53.55,0,1,0,0,0
37.34,277.56,8.49,407,12.31,27.62,0.031,257,72.19,46.02,74.56,0,1,0,1,0
29.98,76.06,7.16,49,5.33,4.41,0.013,582,76.94,60.82,55.47,0,0,1,0,0
26.29,86.27,8.63,143,5.85,18.98,0.042,321,95.24,27.35,58.52,0,0,0,0,0
33.92,82.12,7.09,429,9.59,23.83,0.048,91,56.95,59.04,32.41,0,1,0,0,0
22.07,229.59,8.13,173,12.58,49.82,0.038,85,43.7,59.07,73.22,0,0,0,0,0
41.67,128.99,7.48,149,11.94,11.03,0.166,161,86.52,76.81,85.1,0,0,0,1,0
24.49,15.09,8.46,190,11.64,0.54,0.027,327,72.22,22.07,63.72,0,0,0,0,0
27.25,184.7,8.43,332,7.33,16.15,0.09,145,91.15,93.84,42.7,0,0,0,0,0
22.01,24.15,8.0,39,5.26,46.57,0.007,88,45.76,88.04,31.44,0,0,0,0,0
22.68,219.21,7.95,234,13.27,14.9,0.084,196,53.96,61.96,56.21,0,1,0,0,0
44.78,39.55,7.67,161,11.49,19.97,0.045,750,84.42,73.4,68.78,0,0,0,0,0
42.96,55.7,6.76,29,10.71,8.13,0.013,182,83.72,46.58,72.76,1,0,0,1,0
40.49,147.82,6.99,78,5.34,6.98,0.116,214,88.2,96.7,68.98,0,0,1,0,0
33.42,136.49,7.18,285,13.55,2.53,0.172,4,68.1,42.83,87.09,0,0,0,0,0
25.93,157.03,7.16,228,3.7,24.92,0.006,332,54.19,44.68,85.77,0,0,0,1,0
20.43,248.62,7.19,168,12.51,35.18,0.038,302,98.15,73.68,82.76,0,1,0,1,0
43.49,193.63,8.34,151,12.57,7.28,0.0,324,42.67,40.34,65.43,0,0,0,0,0
26.73,28.52,8.31,40,5.27,18.27,0.029,342,48.01,40.24,54.79,0,0,0,0,0
31.49,97.58,8.47,217,8.5,2.13,0.015,245,81.02,68.53,96.78,0,0,1,0,0
32.81,104.6,6.66,16,5.41,8.07,0.188,109,81.06,93.28,78.32,0,0,0,1,0
26.43,90.85,8.48,152,13.88,45.53,0.011,453,77.04,52.36,64.54,0,0,0,0,0
33.81,178.08,8.81,217,13.81,3.12,0.021,156,99.65,77.76,60.45,0,1,0,0,0
39.83,136.95,8.04,416,6.9,7.63,0.014,161,80.83,46.95,40.77,0,0,0,1,0
44.64,13.74,7.83,189,11.07,28.81,0.166,357,94.11,50.56,72.94,0,0,0,1,0
22.86,173.7,6.74,56,5.04,34.99,0.074,31,70.6,15.85,47.62,0,0,0,0,0
39.92,214.47,7.17,302,10.73,25.05,0.165,366,75.97,41.67,91.8,0,0,0,0,0
28.59,163.96,6.48,92,6.57,17.44,0.035,310,98.48,48.13,90.56,1,0,0,0,0
26.53,81.15,8.13,432,10.0,33.67,0.042,163,83.35,62.08,16.89,0,0,0,1,0
23.06,30.0,7.43,231,12.15,31.07,0.159,154,69.53,79.78,82.28,0,0,0,0,0
20.06,237.54,7.03,70,5.86,44.91,0.047,235,99.66,65.3,83.51,0,0,0,1,0
32.24,161.85,7.52,142,11.99,32.75,0.05,204,86.34,40.35,29.82,1,1,0,0,0
25.81,23.29,6.9,461,11.85,40.12,0.008,239,93.85,94.77,75.85,0,0,0,0,0
29.78,67.95,6.62,67,8.65,8.62,0.15,71,84.5,97.73,66.64,1,0,0,0,0
27.62,154.45,6.77,163,13.03,17.68,0.008,276,22.18,72.59,43.49,0,0,0,1,0
40.19,285.45,7.42,118,6.14,28.21,0.141,0,96.97,79.47,90.56,0,1,0,1,0
26.59,251.11,6.74,403,9.22,22.84,0.034,179,99.35,86.68,54.39,0,1,0,1,0
36.66,215.71,7.73,7,8.31,11.24,0.061,359,90.8,61.46,21.32,0,1,0,0,0
35.9,16.05,6.72,442,5.31,6.39,0.028,307,58.26,67.35,28.8,0,0,0,1,0
38.36,201.65,7.61,16,5.58,9.62,0.094,70,56.31,91.43,44.38,1,0,0,0,0
41.91,280.57,7.76,115,13.91,43.72,0.002,230,59.9,73.03,45.66,0,0,1,0,0
27.45,3.79,6.72,253,7.93,27.91,0.036,166,40.32,56.61,63.52,0,1,0,0,0
36.3,159.8,8.79,42,12.72,25.92,0.121,1,54.66,78.74,71.09,0,0,0,0,0
25.09,207.28,6.94,82,5.2,4.71,0.007,308,67.02,84.47,34.04,0,0,0,0,0
43.57,199.86,7.72,2,7.08,19.13,0.035,544,97.23,54.06,74.23,0,0,0,1,0
44.57,60.42,8.64,162,13.37,6.94,0.032,222,81.0,58.23,16.24,0,0,0,0,0
26.32,53.09,6.8,109,5.55,8.33,0.133,105,37.42,79.96,88.62,0,0,0,0,0
23.38,155.26,8.46,148,5.04,3.23,0.091,45,39.84,42.2,62.16,0,0,0,0,0
22.18,183.57,8.04,27,9.76,4.04,0.046,279,68.54,69.78,99.62,0,0,0,0,0
40.82,270.64,7.56,101,8.17,16.79,0.004,435,61.96,92.29,54.99,0,0,0,0,0
24.8,109.01,8.2,67,8.8,24.01,0.042,354,77.85,55.43,85.87,0,0,0,1,0
43.67,22.07,6.53,150,7.54,2.54,0.149,12,86.78,68.2,88.99,0,0,1,0,0
21.62,244.92,6.55,39,13.71,23.93,0.024,240,98.43,78.78,62.4,1,1,0,0,0
26.53,99.42,8.33,110,11.67,34.68,0.014,387,70.58,77.38,39.33,0,0,1,1,0
29.15,244.41,7.12,35,7.5,34.42,0.024,69,60.85,87.19,84.0,1,1,0,1,0
32.95,58.1,8.09,66,12.97,14.01,0.035,95,57.0,24.61,10.0,0,0,0,0,0
35.73,262.64,7.94,213,6.96,2.97,0.011,154,68.1,94.42,51.06,0,0,0,1,0
40.52,272.56,8.34,360,12.4,39.14,0.04,299,54.75,23.6,88.07,0,0,0,0,0
41.43,262.52,6.6,128,6.61,49.39,0.036,392,84.29,82.67,93.36,0,0,0,0,0
22.77,285.82,7.59,105,12.91,20.9,0.054,194,62.17,90.22,72.1,0,0,0,0,0
38.95,101.56,6.83,9,9.09,41.97,0.035,344,52.76,17.12,66.2,0,0,0,1,0
33.15,94.81,6.93,114,10.45,23.28,0.077,367,78.01,93.13,14.95,0,0,0,1,0
24.87,199.33,7.43,48,13.42,10.2,0.045,156,66.11,78.17,50.73,1,0,1,0,0
41.87,97.27,6.99,63,5.14,21.5,0.046,290,61.77,56.25,11.38,0,1,0,1,0
34.41,23.22,8.48,117,12.9,0.62,0.013,563,90.23,70.58,59.41,0,1,0,1,0
29.66,274.23,7.97,205,13.7,11.19,0.048,2,51.79,73.14,32.37,0,0,0,0,0
27.06,247.18,7.33,115,13.47,11.82,0.198,359,94.16,78.03,80.17,0,0,1,0,0
39.74,143.07,6.66,84,12.27,12.8,0.093,145,70.61,98.83,62.47,0,1,0,0,0
32.42,240.78,6.93,92,8.61,3.23,0.186,303,89.85,68.89,73.91,0,0,0,0,0
37.94,283.04,7.64,57,7.18,20.33,0.01,41,22.18,54.67,59.93,0,0,1,0,0
41.63,243.6,7.45,47,7.04,38.86,0.036,529,61.34,80.4,61.08,0,1,0,0,0
43.23,53.68,6.53,126,13.07,24.36,0.129,154,66.87,45.48,32.81,0,0,0,1,0
33.5,244.12,7.68,84,11.26,38.57,0.034,312,71.89,80.93,99.12,0,1,0,0,0
22.63,282.0,8.08,147,9.03,29.07,0.031,161,21.41,95.84,53.17,0,1,0,0,0
35.29,11.15,7.66,115,10.54,16.47,0.082,340,83.33,84.06,74.97,1,0,0,0,0
28.54,136.71,7.53,70,11.06,11.7,0.048,398,50.19,88.41,39.27,0,0,0,0,0
37.45,109.01,6.61,46,6.39,10.67,0.034,253,27.2,93.62,63.02,0,1,0,0,0
21.32,231.57,6.68,18,11.39,3.0,0.036,138,22.88,98.92,48.33,0,1,0,0,0
40.79,111.89,7.59,228,12.19,4.48,0.054,120,91.3,83.24,58.67,0,0,0,1,0
35.4,279.8,8.06,150,8.91,30.69,0.149,158,76.18,47.32,91.39,0,1,0,0,0
26.23,76.91,8.53,93,6.33,21.63,0.017,290,93.91,84.26,44.85,1,0,0,0,0
28.13,70.52,8.36,224,12.52,36.06,0.081,214,70.93,58.75,22.26,0,0,0,0,0
23.57,231.4,7.85,15,7.87,48.75,0.027,155,48.17,63.09,80.5,0,0,0,1,0
36.75,230.66,6.86,211,13.31,0.79,0.041,131,54.85,61.19,46.74,0,0,1,0,0
41.53,275.68,8.45,245,13.4,3.33,0.006,387,99.74,63.2,26.9,0,0,0,1,0
41.69,51.53,7.97,27,2.03,5.45,0.071,142,96.78,60.54,49.32,0,0,0,0,0
25.35,86.53,7.2,45,10.07,2.32,0.082,209,92.78,93.3,44.06,0,0,0,1,0
31.54,128.29,8.59,124,9.73,1.15,0.081,74,59.93,70.51,79.72,0,0,0,0,0
25.1,232.31,8.32,91,12.44,35.6,0.133,78,82.55,99.51,70.14,1,0,0,0,0
31.81,255.55,8.21,167,12.96,24.71,0.074,19,69.25,96.81,45.12,0,0,0,0,0
