temperature,rainfall,ph,turbidity,dissolved_oxygen,nitrate,lead,bacterial_count,clean_water_percentage,sanitation_level,healthcare_access,symptom_diarrhea,symptom_fever,water_dirty,water_scarcity,outbreak_risk
32.54,144.07,6.46,121,11.53,12.75,0.191,692,30.52,83.75,99.9,1,0,0,1,2
39.96,187.12,6.43,168,11.73,19.07,0.195,811,44.0,98.98,11.25,0,1,0,0,1
36.25,249.05,6.68,488,10.58,24.08,0.129,912,23.42,67.76,59.92,0,1,1,1,0
37.55,108.14,8.45,353,3.0,8.49,0.165,794,36.3,12.84,56.88,1,0,1,0,0
39.89,129.13,5.6,390,6.14,15.59,0.18,150,46.0,23.85,37.43,1,1,1,1,0
42.25,122.86,6.31,345,2.56,13.83,0.168,245,31.65,83.83,75.91,1,0,0,1,2
28.45,112.42,8.67,384,6.12,18.26,0.109,57,73.2,67.51,33.13,0,1,0,0,0
29.39,277.66,7.74,307,9.78,5.4,0.141,708,42.46,27.82,36.17,0,1,1,1,1
22.35,248.68,6.29,97,8.22,19.87,0.001,506,69.24,11.07,26.23,0,1,0,1,1
34.46,32.7,6.27,281,10.44,27.72,0.13,240,71.51,33.66,74.27,0,1,0,0,1
20.9,32.44,8.52,376,8.62,4.85,0.085,695,55.78,22.38,25.3,1,1,0,0,0
31.64,128.36,8.63,479,8.67,26.04,0.129,91,55.93,88.86,90.79,1,0,1,1,2
33.57,29.6,6.4,446,8.13,37.8,0.139,612,66.52,89.45,35.91,1,1,0,1,2
27.16,185.73,6.97,267,6.37,0.41,0.02,605,41.0,85.81,56.68,1,1,0,0,2
34.77,43.11,8.42,325,7.36,2.38,0.175,940,21.7,18.51,52.76,1,1,0,1,1
20.76,156.71,8.2,339,3.35,23.32,0.035,924,71.6,22.15,73.21,0,0,0,1,1
20.93,2.17,8.35,18,12.01,43.64,0.002,397,68.68,22.2,31.06,1,0,0,0,1
40.57,94.98,7.31,463,12.67,49.89,0.086,391,58.11,33.26,85.48,1,1,1,0,2
29.0,203.16,8.69,131,11.2,4.67,0.018,45,90.06,16.56,76.41,0,1,1,0,1
23.18,145.21,6.64,95,9.0,0.92,0.191,154,60.69,98.34,40.84,0,1,0,1,0
33.06,293.48,6.05,209,8.83,11.44,0.057,69,44.28,86.96,20.83,0,1,0,1,2
39.25,262.23,7.98,4,7.64,23.37,0.045,902,77.08,16.23,55.43,1,0,0,1,2
25.4,107.72,7.39,376,4.78,28.59,0.052,510,96.99,22.93,98.25,1,1,1,0,1
35.57,13.65,8.49,127,6.61,48.67,0.057,281,78.95,33.61,12.18,0,0,0,0,0
22.13,253.69,5.78,53,13.88,44.42,0.013,425,92.71,79.75,86.04,1,1,1,0,1
21.29,273.37,8.45,497,3.75,28.1,0.108,29,29.02,74.27,72.98,1,1,0,1,1
33.28,246.19,6.53,197,8.51,18.09,0.004,720,29.68,66.75,26.49,1,0,0,1,2
33.52,38.38,7.79,440,12.4,16.06,0.149,261,32.37,92.1,52.88,0,1,0,1,1
35.94,299.37,5.64,205,7.44,28.63,0.154,322,76.23,13.27,66.49,0,0,0,1,1
38.15,77.58,7.63,179,9.27,36.07,0.08,82,51.18,24.52,72.7,0,1,1,1,1
44.4,217.26,8.01,240,11.93,24.08,0.194,466,58.22,27.08,92.92,1,1,1,1,1
32.91,272.41,6.79,273,8.57,15.22,0.156,949,40.95,15.37,88.58,0,0,1,0,0
28.07,70.71,6.25,319,10.78,30.66,0.025,215,78.89,65.65,39.56,1,0,0,1,2
39.88,272.48,7.38,137,6.17,27.9,0.196,731,87.63,28.87,20.8,1,0,1,1,0
26.77,92.84,8.42,22,10.8,21.37,0.169,802,32.82,53.44,19.38,1,0,0,1,1
30.97,292.92,6.63,119,2.49,37.42,0.141,34,35.42,71.69,97.19,0,1,0,0,1
21.96,84.38,6.38,114,3.83,14.11,0.131,4,47.15,63.59,96.02,1,1,0,0,0
20.63,286.03,6.48,81,9.65,24.25,0.121,869,42.41,36.11,83.76,1,1,1,0,1
44.07,16.06,8.82,195,7.39,47.02,0.198,5,62.52,47.28,98.24,0,1,0,0,2
40.9,212.78,6.76,179,11.94,36.14,0.096,246,80.21,40.58,34.68,1,0,0,1,1
37.4,159.63,5.51,351,6.1,19.4,0.033,92,83.46,86.72,84.3,1,0,1,0,2
30.22,143.36,8.24,174,11.21,27.31,0.059,790,36.68,47.79,55.2,0,0,0,0,0
24.33,67.05,7.95,197,3.67,20.27,0.075,314,34.05,15.55,81.93,0,1,0,0,1
23.91,211.68,5.95,25,13.16,5.63,0.063,434,49.1,65.74,64.97,1,0,1,1,0
26.26,57.24,8.95,453,7.02,16.75,0.006,189,31.82,27.79,86.16,1,1,0,0,2
33.73,165.85,7.63,98,4.77,43.02,0.015,868,27.34,40.48,45.76,0,1,1,0,2
37.86,75.97,7.25,232,11.47,23.06,0.001,543,39.41,39.49,99.02,1,0,0,0,2
36.5,286.69,6.84,426,13.37,29.23,0.136,768,51.52,16.52,29.73,1,1,0,0,2
27.0,8.59,8.65,452,13.02,9.07,0.133,432,67.03,95.59,70.53,1,0,0,1,2
43.87,59.92,6.35,190,4.86,17.81,0.014,225,77.86,59.24,82.23,1,0,0,0,2
38.45,72.69,6.5,461,10.06,46.46,0.063,235,37.82,24.06,62.72,1,0,0,0,1
33.86,124.22,5.93,65,8.56,15.71,0.057,539,85.49,60.02,36.13,1,0,0,0,1
35.29,69.82,8.16,245,10.7,12.53,0.091,881,22.69,50.64,60.52,1,1,0,0,2
30.49,147.4,7.58,498,7.84,2.79,0.072,198,55.52,41.04,55.42,1,0,0,1,2
26.19,261.74,7.63,103,7.64,4.86,0.164,420,70.65,52.52,27.11,0,1,1,0,1
28.9,213.62,6.26,190,12.59,29.24,0.177,540,43.3,70.27,78.69,0,1,0,1,0
38.95,173.99,7.78,140,12.46,33.0,0.041,146,74.7,27.96,34.05,0,1,1,0,0
20.36,26.7,8.18,178,11.45,32.08,0.024,111,89.36,58.41,84.89,1,0,1,0,0
22.9,208.2,6.75,260,10.46,26.99,0.168,107,27.15,83.17,29.29,1,0,0,0,1
21.15,49.92,8.3,174,10.14,24.55,0.1,530,61.0,30.02,55.21,1,0,0,1,1
21.02,235.91,6.72,419,2.67,3.61,0.065,434,21.5,56.4,72.57,1,0,0,1,2
41.39,75.02,8.15,163,10.99,42.03,0.01,467,42.37,96.92,99.62,1,0,0,1,1
37.59,125.11,5.62,433,9.66,25.65,0.121,372,30.96,82.05,34.39,0,0,1,0,1
31.85,105.14,7.43,439,5.63,6.6,0.042,270,69.94,63.37,67.2,0,1,1,1,1
22.45,257.64,8.89,18,11.84,6.79,0.008,919,39.89,77.42,23.8,1,0,1,1,0
32.29,37.96,8.93,19,11.99,25.65,0.089,872,42.59,57.31,83.77,1,0,0,0,0
31.84,169.69,6.49,405,13.19,12.23,0.119,188,36.45,98.79,87.53,0,1,0,0,2
24.33,42.62,7.04,286,7.02,46.1,0.034,564,39.5,25.23,89.92,0,1,1,1,2
30.85,211.44,5.72,360,8.61,24.95,0.13,711,38.01,74.76,95.1,0,1,0,0,1
29.96,271.52,8.56,238,12.87,48.92,0.038,511,75.83,10.54,42.01,1,1,0,0,0
35.4,130.38,7.49,445,5.8,36.71,0.004,114,96.46,21.31,69.98,1,1,1,0,1
35.88,146.43,6.85,43,11.56,40.53,0.03,698,59.22,74.96,38.42,1,1,0,1,1
21.13,278.23,5.89,195,13.9,19.44,0.117,6,68.03,78.34,82.34,1,0,0,0,0
29.37,156.3,8.81,194,9.82,6.7,0.127,466,85.45,13.55,47.4,1,1,0,1,0
35.65,146.28,7.36,356,13.8,34.48,0.173,347,58.09,40.05,59.94,1,1,0,0,0
32.58,173.5,6.49,344,8.19,20.35,0.012,75,44.16,20.64,21.97,1,1,1,1,2
41.41,206.77,6.73,48,3.84,47.44,0.191,857,96.08,90.11,86.54,1,0,1,1,1
36.47,32.07,6.45,484,4.11,9.68,0.104,610,92.49,50.85,53.47,0,1,1,0,0
24.07,246.33,7.61,58,10.78,31.33,0.049,579,37.63,49.83,67.64,1,0,0,1,0
21.76,130.65,8.75,131,2.01,43.3,0.073,33,76.25,84.15,70.24,1,1,1,0,2
36.06,21.7,8.5,372,9.94,20.14,0.011,518,71.77,72.58,34.68,1,0,1,1,1
20.66,235.85,7.11,166,3.82,47.68,0.022,437,71.97,93.01,81.55,0,1,0,1,2
34.64,113.08,8.39,134,13.81,3.83,0.176,730,86.45,94.48,84.97,0,0,1,0,2
43.51,30.11,6.98,454,3.96,29.35,0.021,450,73.93,38.19,56.42,1,1,1,0,1
34.39,190.13,6.38,432,8.63,38.87,0.011,352,61.44,68.35,91.22,0,0,0,1,0
29.7,264.04,8.94,88,10.03,10.09,0.12,139,87.69,58.76,24.48,0,1,0,1,0
36.08,266.33,6.56,270,11.83,2.89,0.077,313,41.19,63.62,47.3,0,1,1,1,0
31.46,287.3,6.63,262,7.51,3.99,0.081,466,74.34,66.28,13.99,1,1,0,0,2
33.64,260.31,8.96,430,13.21,15.96,0.024,819,76.12,15.4,45.87,1,0,1,0,2
43.54,0.64,5.97,115,7.76,11.16,0.009,633,89.63,90.56,99.73,0,1,0,1,0
29.65,114.07,8.16,195,5.02,11.19,0.173,208,99.86,22.63,51.69,0,0,0,1,0
44.03,245.56,8.78,353,9.12,22.93,0.078,823,64.6,48.2,47.73,0,1,0,0,0
42.63,109.88,7.29,373,9.9,4.25,0.022,81,58.75,36.29,71.9,0,1,0,0,1
24.89,180.46,5.51,428,8.09,49.78,0.04,770,68.05,59.84,14.37,1,1,0,0,1
21.73,181.9,6.81,107,10.8,34.79,0.021,396,72.69,96.53,41.84,0,1,1,0,2
22.52,109.51,5.89,361,7.05,1.51,0.096,95,77.04,47.12,57.98,1,0,1,1,1
20.46,271.34,6.96,402,2.05,34.6,0.161,318,42.5,64.29,53.57,1,0,0,1,0
22.36,150.97,8.27,46,5.17,39.59,0.079,388,58.96,22.7,67.82,1,1,0,1,1
37.08,139.44,7.04,240,13.35,9.54,0.124,664,49.67,51.67,22.5,1,0,1,0,0
21.78,299.25,7.01,308,11.16,42.01,0.135,85,23.1,92.42,46.24,0,0,0,1,0
27.97,148.05,7.45,229,4.27,30.59,0.142,370,68.76,93.92,67.02,1,1,1,0,2
41.12,53.52,7.54,410,2.8,41.04,0.121,882,89.99,59.18,37.15,1,1,1,1,0
20.58,153.92,8.5,388,6.21,35.83,0.111,71,93.72,79.17,65.16,0,0,1,0,0
40.36,244.21,6.58,244,12.04,35.23,0.096,51,61.39,10.29,96.25,0,1,1,0,1
27.05,233.06,8.38,315,3.27,7.91,0.095,463,81.27,57.84,93.73,0,0,1,0,1
22.95,236.57,7.48,249,8.52,15.79,0.067,95,76.99,75.92,75.3,0,0,0,0,2
37.42,212.41,6.55,76,5.3,26.16,0.101,260,38.31,39.69,25.99,1,1,1,1,1
35.72,76.27,6.53,61,10.72,5.63,0.096,867,25.03,91.1,80.58,1,1,1,1,2
41.94,258.63,6.76,58,2.0,23.92,0.064,826,79.83,80.17,50.2,1,1,0,1,0
38.38,268.03,7.68,237,5.33,22.27,0.06,792,42.62,79.27,95.66,0,1,0,0,2
40.09,58.25,6.31,188,10.15,11.6,0.089,335,63.95,11.91,65.03,0,1,1,0,0
27.05,39.14,8.72,55,8.56,9.99,0.161,855,61.93,26.55,29.59,0,1,0,1,1
24.44,292.68,7.51,77,11.35,12.37,0.05,13,85.43,74.22,38.12,0,0,1,0,1
38.77,260.5,8.72,221,3.89,30.26,0.169,716,71.57,60.55,38.72,1,1,0,0,1
40.17,267.97,5.66,46,8.37,20.75,0.145,470,87.77,62.06,34.87,1,0,0,0,2
44.76,265.91,6.7,431,4.35,20.7,0.052,563,80.18,11.33,79.46,0,1,0,1,1
30.32,162.51,5.58,137,9.67,9.09,0.003,280,99.99,49.78,40.31,1,1,0,0,1
29.3,193.92,6.45,415,3.58,39.37,0.015,218,89.11,80.78,27.61,1,1,1,1,1
39.41,163.61,8.52,448,3.78,35.02,0.177,71,36.89,69.72,63.65,0,1,0,1,0
28.52,15.36,5.63,23,5.94,21.45,0.161,55,96.91,61.52,51.83,1,0,1,1,1
43.27,223.65,7.03,28,6.82,7.11,0.076,209,47.21,72.69,12.0,0,0,1,0,0
41.46,151.6,5.91,490,7.98,35.74,0.012,292,68.63,86.59,35.12,1,0,0,1,0
30.72,194.31,6.96,134,8.97,44.94,0.162,709,95.31,86.46,13.44,0,0,0,0,2
38.77,150.79,8.44,350,7.63,8.91,0.051,389,37.13,51.04,79.03,1,1,0,0,1
38.86,147.54,7.68,400,2.55,30.13,0.191,408,88.58,37.7,95.59,1,1,0,0,1
22.58,51.54,8.08,349,6.12,21.22,0.105,403,96.25,42.97,55.02,1,1,0,1,2
42.56,83.61,6.72,280,2.74,4.38,0.143,790,88.3,56.92,60.23,1,0,0,1,0
32.63,47.66,8.81,475,3.42,36.29,0.092,568,85.53,18.04,86.06,1,1,0,1,2
40.66,58.7,7.98,291,3.11,3.56,0.006,180,41.17,63.19,11.71,1,1,0,1,1
28.0,291.89,6.98,188,3.9,35.11,0.013,954,52.57,50.79,24.61,0,0,0,0,0
42.39,45.93,6.99,70,11.76,14.06,0.195,117,80.83,78.3,68.89,0,0,0,0,2
29.73,80.78,8.72,418,9.53,28.28,0.082,336,29.45,34.65,76.76,1,0,0,1,0
20.27,177.18,7.52,375,8.08,8.02,0.037,223,91.07,15.97,66.36,0,0,1,0,1
42.63,183.05,7.97,467,10.79,18.54,0.144,316,36.82,90.51,94.53,1,1,0,0,2
22.28,46.19,6.96,205,13.53,5.2,0.176,822,65.18,16.13,45.31,0,0,1,1,0
27.98,238.12,6.28,241,7.01,23.37,0.053,335,28.4,93.46,59.96,0,0,1,0,0
43.75,235.56,8.03,305,6.41,10.66,0.114,484,34.82,54.77,96.08,1,0,0,0,2
43.77,71.2,7.63,183,13.73,9.4,0.049,275,66.84,15.07,90.97,1,1,1,0,0
34.34,86.6,7.25,477,11.26,5.36,0.165,258,70.77,21.33,12.77,0,0,0,0,0
35.8,281.4,7.68,127,11.33,38.27,0.017,832,41.58,57.97,41.69,1,1,1,0,1
31.21,247.7,6.23,448,9.2,31.98,0.075,292,29.53,11.42,76.51,0,1,0,1,2
27.33,209.34,8.28,229,8.08,7.85,0.076,162,63.96,92.36,10.08,0,1,0,1,2
28.22,24.67,8.82,40,8.61,23.62,0.127,503,87.25,81.66,87.67,0,1,0,0,0
36.81,125.48,8.62,280,9.83,33.04,0.036,635,36.12,55.41,55.19,1,1,0,0,0
38.81,167.79,6.63,161,6.52,43.9,0.095,510,75.33,93.36,17.79,1,1,0,0,2
39.79,56.22,6.92,391,11.39,2.98,0.11,527,50.87,33.38,49.82,0,0,1,0,0
39.74,134.47,8.33,311,12.91,18.12,0.178,367,95.45,86.81,54.34,1,0,0,0,0
22.28,180.31,7.58,339,8.86,30.8,0.105,3,26.61,82.46,43.02,0,0,1,1,0
32.36,98.21,7.42,157,6.58,0.78,0.026,770,23.2,62.36,50.89,0,0,0,1,1
21.44,234.28,8.74,323,10.35,12.18,0.02,619,29.94,38.7,90.23,0,1,1,0,0
33.74,252.13,7.38,20,4.19,37.25,0.185,272,82.6,60.25,39.17,1,1,1,0,0
31.04,97.08,7.3,346,13.62,17.79,0.196,683,93.82,96.15,96.48,1,0,0,1,2
42.19,251.6,5.65,9,9.9,4.22,0.033,190,85.8,17.61,71.83,1,1,0,0,0
28.77,31.07,5.74,86,2.81,31.33,0.15,97,77.43,28.09,90.64,1,0,0,1,2
22.93,251.32,5.53,32,8.36,12.5,0.05,681,24.61,67.95,28.81,0,0,1,1,2
23.57,45.83,8.7,458,11.0,35.08,0.167,609,37.1,71.06,54.27,0,1,0,1,2
39.04,24.88,6.93,360,5.33,45.01,0.019,656,94.83,24.8,60.89,0,1,1,1,0
35.46,192.53,7.14,338,2.61,26.39,0.087,535,69.82,82.57,17.68,0,1,0,1,0
22.53,141.58,8.46,202,7.87,29.96,0.119,676,57.47,93.56,54.43,1,0,0,1,1
22.1,272.37,7.63,3,12.0,25.72,0.171,257,72.18,17.17,87.49,0,1,1,0,0
37.52,108.96,7.63,22,5.02,40.87,0.171,631,34.29,97.68,14.7,0,0,1,1,2
21.82,86.15,6.54,196,10.6,12.09,0.037,781,91.43,35.31,67.81,1,0,0,1,0
40.55,150.22,8.42,308,6.89,20.08,0.193,393,72.5,37.8,98.99,1,1,1,0,2
37.66,136.78,6.08,368,2.72,44.75,0.128,782,57.7,14.04,57.47,1,0,1,0,0
22.03,103.33,5.69,497,5.65,36.18,0.132,548,56.59,54.77,37.3,1,0,1,1,0
22.12,208.12,6.17,388,5.77,16.0,0.178,313,85.79,95.93,62.65,0,0,1,0,0
44.67,227.87,6.44,273,12.86,41.63,0.064,429,44.63,24.49,58.73,0,0,1,1,2
29.36,255.9,6.49,272,13.78,11.94,0.083,692,30.97,61.92,19.46,1,1,1,1,0
29.27,291.86,7.85,441,4.52,31.71,0.197,593,34.85,34.7,29.29,0,0,1,1,1
40.32,80.0,6.26,450,7.17,47.82,0.003,253,26.49,11.68,70.25,0,0,0,0,0
43.68,214.83,7.87,106,13.72,28.74,0.173,823,60.63,98.84,63.33,1,1,0,0,1
44.65,118.28,5.82,368,6.89,39.97,0.169,748,74.18,74.46,40.99,1,0,1,1,2
38.83,203.12,6.02,377,6.19,36.77,0.052,524,94.72,76.19,98.07,0,1,1,1,2
29.41,142.79,7.28,199,3.32,43.29,0.164,674,80.07,69.67,68.03,1,1,1,0,2
22.09,298.13,8.73,439,11.04,48.44,0.066,163,66.65,22.94,30.77,1,0,0,0,0
39.43,218.67,8.51,423,7.36,1.12,0.126,996,89.12,28.6,52.41,1,1,0,1,2
33.96,285.75,8.89,342,9.66,1.39,0.089,329,91.38,44.71,74.04,1,0,1,1,0
30.61,250.49,7.78,214,8.12,29.72,0.02,504,76.99,99.59,70.48,1,0,1,1,2
42.66,270.87,7.87,1,4.09,47.71,0.179,348,24.5,70.53,32.17,1,0,1,1,2
22.78,244.33,7.69,120,4.12,24.28,0.109,929,43.34,49.81,68.31,1,1,0,0,1
32.32,137.75,7.68,102,13.28,41.99,0.096,535,46.89,53.63,39.96,1,1,0,1,1
20.28,75.54,6.01,148,12.67,38.4,0.176,180,99.79,93.0,51.18,0,1,1,0,2
31.72,111.1,7.4,435,9.33,24.91,0.066,538,57.13,27.68,70.22,1,0,1,0,1
21.41,6.07,6.85,151,2.01,25.66,0.114,456,80.95,38.88,62.29,1,0,1,1,2
22.97,157.2,7.05,52,7.2,21.8,0.176,968,85.1,43.38,74.15,1,0,1,1,2
22.94,151.52,7.33,165,8.37,12.61,0.069,73,72.26,90.79,44.37,0,1,1,1,0
36.23,157.58,5.95,403,7.39,42.94,0.159,139,21.46,79.91,77.68,0,1,1,1,1
38.65,292.21,6.76,305,13.11,10.48,0.103,654,21.55,63.17,11.41,0,1,0,0,1
34.58,273.44,5.72,166,2.49,45.35,0.032,2,85.5,38.33,26.92,1,1,0,0,2
44.05,48.51,8.93,315,9.86,17.99,0.008,795,79.14,28.2,97.59,1,0,0,0,2
29.37,110.66,5.91,369,5.77,1.32,0.145,264,62.89,39.77,17.81,1,1,1,0,2
27.14,127.19,6.4,474,8.71,8.42,0.052,422,39.91,93.65,69.57,1,1,0,1,1
41.71,108.16,8.62,363,9.87,44.39,0.163,541,26.94,91.92,92.51,0,0,0,1,0
25.59,239.55,7.19,294,7.29,6.42,0.038,568,33.14,47.98,87.36,1,1,1,1,1
44.08,157.21,5.97,70,3.78,36.94,0.114,790,66.43,39.3,92.15,0,1,0,1,0
20.3,171.63,6.84,127,8.23,9.14,0.019,413,63.67,89.61,98.55,1,0,1,0,0
44.25,255.9,5.91,32,13.2,24.95,0.147,319,95.3,50.16,42.15,0,1,1,1,2
21.08,241.78,6.2,156,8.43,10.26,0.153,399,96.58,13.48,39.71,1,0,0,1,2
42.28,39.66,5.68,329,3.48,16.66,0.183,119,66.08,41.12,20.88,0,1,0,1,1
33.19,214.17,7.03,265,11.89,6.24,0.112,419,87.31,64.66,28.13,0,0,0,0,2
44.82,130.63,8.32,203,4.66,27.8,0.021,285,84.98,95.01,68.76,1,0,0,0,0
21.84,88.39,7.55,194,6.44,18.29,0.166,45,80.19,48.21,39.8,1,0,1,0,2
33.85,15.01,7.62,386,7.15,18.27,0.063,356,54.99,31.61,40.7,1,0,0,0,0
44.23,146.17,6.2,460,6.08,1.93,0.18,79,51.15,44.6,68.13,1,0,0,0,0
33.08,106.63,6.7,108,6.85,6.81,0.196,767,41.13,15.14,19.42,1,1,0,0,1
35.73,75.45,8.46,158,11.55,35.38,0.026,859,94.97,90.9,15.04,1,0,0,0,0
37.39,208.4,5.81,282,4.68,14.62,0.017,885,86.75,13.01,82.26,1,1,1,0,0
31.36,230.85,8.5,453,7.65,22.1,0.18,403,34.17,10.09,81.09,0,0,0,0,1
35.69,73.44,7.19,26,2.24,38.15,0.18,461,40.2,65.27,44.66,1,0,0,0,1
34.61,14.83,8.43,226,8.09,22.24,0.117,108,66.51,23.86,63.38,0,0,0,0,0
42.53,254.63,6.61,251,3.34,11.28,0.178,567,53.09,36.65,31.43,1,1,0,1,1
21.14,2.99,6.69,366,5.39,27.49,0.186,220,37.11,54.19,43.09,0,0,1,1,1
27.02,281.13,8.13,264,5.9,40.06,0.111,237,83.29,81.29,13.28,1,1,0,1,1
43.76,188.29,8.25,261,2.99,29.98,0.137,804,20.12,44.88,34.62,1,1,1,1,1
42.26,96.55,6.3,133,6.33,21.01,0.123,466,47.46,96.14,11.47,0,1,0,0,0
31.39,73.94,8.91,487,7.98,6.28,0.035,208,94.35,50.79,48.17,0,1,0,0,0
35.5,2.7,5.8,25,7.17,12.44,0.087,189,80.86,92.8,56.78,0,0,1,0,0
26.93,70.64,5.74,42,5.37,47.31,0.136,960,52.1,50.71,54.58,1,1,1,0,0
24.7,41.32,7.58,18,5.54,38.59,0.122,668,94.3,56.45,40.66,1,1,0,0,0
31.59,183.65,8.03,15,9.6,4.38,0.043,125,92.06,96.23,28.63,1,1,0,1,1
28.83,49.96,8.86,104,10.62,0.28,0.182,637,24.21,70.74,50.89,0,1,0,0,1
34.59,158.59,6.92,278,8.92,8.77,0.157,639,30.24,23.44,88.29,0,0,1,0,0
21.94,177.03,5.59,202,13.71,47.19,0.014,604,50.98,63.87,98.49,1,1,1,1,1
44.36,89.41,7.61,207,13.34,29.0,0.069,471,94.35,30.27,38.15,0,0,0,1,2
44.66,10.52,6.51,412,3.18,41.93,0.199,82,87.54,37.87,97.7,0,0,1,1,0
37.45,11.18,7.02,165,5.14,23.26,0.078,42,23.82,85.43,49.11,0,0,1,1,1
33.4,7.9,7.21,58,12.42,41.33,0.133,713,60.99,71.39,65.19,0,1,0,1,1
27.74,221.74,5.73,496,2.36,1.7,0.02,291,77.62,35.82,82.33,1,0,1,1,1
40.34,95.4,7.2,47,9.11,21.34,0.062,886,42.07,10.42,42.35,0,1,1,1,2
37.12,238.89,6.99,147,13.45,18.88,0.176,144,77.8,57.81,28.75,1,1,1,1,1
24.07,129.52,7.99,276,10.14,49.08,0.102,181,49.58,32.52,34.58,1,1,1,1,1
42.77,135.9,7.76,411,3.1,15.02,0.165,144,41.92,12.55,85.48,0,0,0,0,2
40.56,153.86,6.15,177,10.97,20.85,0.002,159,51.41,15.7,94.1,1,0,1,1,1
43.74,213.91,6.22,288,6.52,37.94,0.133,911,96.06,70.59,21.56,1,1,1,1,2
38.14,82.05,6.38,113,13.06,44.04,0.06,306,92.42,47.29,72.51,0,0,1,0,2
35.34,36.48,6.13,295,5.44,43.92,0.172,371,93.12,33.62,13.14,0,1,1,0,1
30.46,166.82,7.8,217,7.68,19.73,0.189,442,93.39,89.17,88.75,0,0,0,0,0
43.32,98.09,8.98,437,10.96,47.43,0.138,766,34.26,84.26,87.11,0,0,0,0,1
41.65,132.75,7.78,265,5.09,32.68,0.029,790,91.68,51.96,79.71,0,0,1,0,1
21.13,194.08,7.62,161,4.18,42.56,0.094,655,36.98,34.8,84.19,0,1,0,1,2
20.66,148.24,6.93,328,2.03,46.31,0.093,543,87.05,55.65,64.39,1,1,1,0,0
29.41,186.08,6.59,35,7.86,11.68,0.166,577,63.35,77.76,23.26,1,1,0,1,2
40.26,163.26,8.69,74,13.14,24.96,0.092,871,39.2,10.97,92.31,1,1,0,0,1
44.68,221.94,8.89,457,5.38,29.39,0.067,837,51.88,65.13,22.69,1,0,1,1,1
23.76,211.78,7.24,493,2.52,40.12,0.122,713,54.67,73.91,30.27,1,0,0,0,1
34.85,160.26,6.52,134,9.45,20.06,0.129,993,78.65,83.51,48.94,0,0,0,0,0
29.52,203.67,8.2,370,2.67,10.52,0.162,701,68.48,29.5,54.82,0,1,0,1,1
44.25,262.07,5.96,485,8.08,37.16,0.18,413,85.34,28.31,18.67,1,1,0,0,0
41.05,129.68,8.18,271,6.58,29.62,0.178,626,51.74,29.42,78.55,1,0,1,0,1
40.96,123.83,8.37,178,7.71,44.91,0.125,419,79.49,93.83,22.36,0,1,0,0,2
31.72,229.27,5.94,473,3.95,32.75,0.105,261,83.42,22.69,68.93,1,1,1,0,0
30.37,174.77,8.92,479,3.08,0.84,0.16,812,25.05,78.82,50.68,1,0,0,0,0
26.84,21.3,8.95,444,10.99,48.33,0.061,800,50.05,98.81,82.98,0,1,0,0,1
21.41,267.63,8.78,158,4.95,29.66,0.152,4,90.88,95.17,36.6,1,1,0,0,2
41.62,9.23,7.24,242,11.61,29.79,0.101,311,76.4,46.89,85.29,1,0,0,1,0
40.32,224.52,6.36,415,11.1,45.46,0.025,539,53.48,85.54,32.7,0,1,1,0,1
44.99,227.64,7.54,300,4.38,33.19,0.151,902,34.64,70.31,61.69,1,0,1,1,2
44.92,285.93,6.97,203,12.9,23.97,0.13,749,27.73,88.16,53.75,1,1,0,0,2
33.89,16.24,6.22,282,3.94,5.36,0.016,58,38.35,24.5,41.73,0,0,1,0,1
39.22,179.06,6.98,277,11.57,48.11,0.09,914,39.58,78.84,11.06,1,0,0,0,0
43.62,128.35,7.82,142,7.05,3.92,0.097,829,49.65,62.79,45.81,0,0,0,0,2
41.24,99.19,5.75,7,4.2,8.51,0.131,298,34.15,58.61,20.65,0,1,0,1,1
26.18,27.1,6.67,451,13.26,40.98,0.136,49,31.68,75.6,30.26,0,1,0,1,2
31.26,168.8,5.56,115,13.56,24.52,0.038,753,87.52,34.58,71.95,1,1,0,0,0
23.23,143.71,8.12,391,8.14,8.91,0.007,985,39.96,16.71,61.42,0,0,1,0,1
43.85,31.37,7.74,342,7.63,14.31,0.159,948,64.93,55.19,57.44,0,1,0,1,0
35.15,183.75,5.72,372,12.81,49.7,0.196,631,35.94,37.19,60.76,1,1,0,0,1
25.72,221.39,8.88,271,9.15,29.2,0.188,869,59.34,33.08,20.8,0,1,0,0,2
36.79,230.18,5.58,175,5.19,20.08,0.1,549,42.14,99.87,24.82,1,0,0,0,1
35.45,271.61,7.56,417,7.1,43.81,0.106,742,26.94,27.81,58.85,0,1,0,0,0
28.95,122.84,8.22,213,12.03,23.98,0.186,400,98.57,31.2,46.61,0,1,1,1,1
22.84,285.92,8.26,368,12.31,15.4,0.109,722,56.62,40.05,51.69,1,1,1,1,0
36.79,259.63,5.62,214,13.27,8.21,0.056,282,51.44,54.73,89.12,0,0,0,0,2
33.01,88.95,8.67,56,5.46,37.22,0.136,164,35.93,88.22,26.66,1,1,1,1,1
39.31,47.78,8.71,388,10.16,29.81,0.095,894,59.63,25.88,91.96,1,1,0,1,1
33.0,130.62,7.46,228,2.82,4.62,0.157,262,70.82,65.44,87.17,0,1,0,0,0
41.3,120.57,7.19,299,10.71,29.58,0.157,293,44.37,43.17,91.16,1,1,0,0,2
